"id","name","image","level","type","attribute","family","prior_forms","next_forms","lateral_next_forms","digifuse_forms","attacks"
1357,"Toropiamon","https://static.wikia.nocookie.net/digimon/images/5/58/Toropiamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201005020901","Ultimate",NULL,"Virus","[""Wind Guardians"", ""Dragon's Roar""]","[]","[]","[]","[]","[{""name"": ""Petally Carnage"", ""description"": ""): Disperses a large amount of explosive pollen from the petals around its neck.""}]"
1358,"Tortomon","https://static.wikia.nocookie.net/digimon/images/e/e4/Tortomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20161217164557","Champion",NULL,"Vaccine","[""Nature Spirits"", ""Deep Savers""]","[]","[]","[]","[]","[{""name"": ""Shell Phalanx"", ""description"": ""): Fires the blades on its shell as if they were multiple-warhead missiles.""}, {""name"": ""Kaiten Tai Atari"", ""description"": "", lit. \""Spinning Body Blow\"")""}]"
1359,"Toucanmon","https://static.wikia.nocookie.net/digimon/images/1/1e/Toucanmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20121228043539","Armor",NULL,"{Free,Data}","[""Unknown"", ""Deep Savers"", ""Wind Guardians""]","[""Hawkmon"", ""Digi-Egg of Kindness""]","[]","[]","[]","[{""name"": ""Pinch Cutter"", ""description"": ""): Grabs the enemy and twist as hard as possible with its beak.""}, {""name"": ""Marvel Marvel"", ""description"": ""): Fires a colorful shining ball.""}, {""name"": ""Fancy Cut"", ""description"": ""): Rapidly peck with its beak.""}]"
1360,"ToyAgumon","https://static.wikia.nocookie.net/digimon/images/9/97/ToyAgumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090130133548","Rookie",NULL,"{Vaccine,Data}","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Baby Flame"", ""description"": ""): Spits flame breath from its mouth to attack the opponent.""}, {""name"": ""Mullion Punch"", ""description"": ""): A spinning flaming punch.""}, {""name"": ""Kikai Attack"", ""description"": ""): Inflicts a hard blow full of machine power.""}]"
1361,"Trailmon",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","[{""name"": ""Kyuu Brake Spark"", ""description"": """"}]"
1362,"Trailmon_(Angler)","https://static.wikia.nocookie.net/digimon/images/2/28/Trailmon_%28Angler%29_t.gif/revision/latest/scale-to-width-down/268?cb=20110905035248","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1363,"Trailmon_(Ball)","https://static.wikia.nocookie.net/digimon/images/f/f1/Trailmon_Bo-99t_%28DM%29.jpg/revision/latest/scale-to-width-down/267?cb=20090828053336","Champion",NULL,"{Data,Unidentified}","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1364,"Trailmon_(Buffalo)","https://static.wikia.nocookie.net/digimon/images/1/1e/4-18_Trailmon_%28Buffalo%29.png/revision/latest/scale-to-width-down/268?cb=20141222035738","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1365,"Trailmon_(C-89_Model)","https://static.wikia.nocookie.net/digimon/images/6/66/Trailmon_%28C-89_Model%29_n.jpg/revision/latest/scale-to-width-down/268?cb=20081220055458","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1366,"Trailmon_(Franken)","https://static.wikia.nocookie.net/digimon/images/4/46/4-18_Trailmon_%28Franken%29_and_Koji.png/revision/latest/scale-to-width-down/268?cb=20141005211356","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1367,"Trailmon_(Kettle)","https://static.wikia.nocookie.net/digimon/images/a/a9/Trailmon_%28Kettle%29_t.gif/revision/latest/scale-to-width-down/268?cb=20220702054946","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1368,"Trailmon_(Mole)","https://static.wikia.nocookie.net/digimon/images/0/0c/4-18_Trailmon_%28Mole%29_and_Zoe.png/revision/latest/scale-to-width-down/268?cb=20141005211230","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1369,"Trailmon_(Raccoon_Dog)","https://static.wikia.nocookie.net/digimon/images/d/de/4-18_Trailmon_%28Raccoon_Dog%29.png/revision/latest/scale-to-width-down/268?cb=20141005211027","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1370,"Trailmon_(Worm)","https://static.wikia.nocookie.net/digimon/images/c/c6/Trailmon_%28Worm%29_b.jpg/revision/latest/scale-to-width-down/268?cb=20210428022821","Champion",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[{""name"": ""Kyuu Break Spark"", ""description"": """"}]"
1371,"Triceramon","https://static.wikia.nocookie.net/digimon/images/b/ba/Triceramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171130","Ultimate",NULL,"Data","[""Nature Spirits"", ""Nightmare Soldiers"", ""Dragon's Roar""]","[""Tyrannomon"", ""Greymon"", ""Tuskmon"", ""Monochromon""]","[""Azulongmon"", ""Dinorexmon"", ""WarGreymon"", ""Machinedramon""]","[]","[""DigiFuse Chart""]","[{""name"": ""Digimon Adventure V-Tamer 01"", ""description"": "", it fires beams from each of its horns.""}, {""name"": ""Tai Atari"", ""description"": "", lit. \""Body Blow\"")""}, {""name"": ""Fire Breath"", ""description"": ""): Shoots a Breath of Fire.""}]"
1372,"Triceramon_X","https://static.wikia.nocookie.net/digimon/images/7/71/Triceramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190809181339","Ultimate",NULL,"Data","""Nature Spirits""","[]","[]","[]","[]","[]"
1373,"Troopmon","https://static.wikia.nocookie.net/digimon/images/f/f2/Troopmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100820024957","{Champion,""/ Xros Wars""}",NULL,"{Data,None,Free}","""Nightmare Soldiers""","[]","[""MadLeomon Armed Mode"", ""MadLeomon"", ""Chikurimon"", ""Mammothmon""]","[]","[]","[{""name"": ""Death March"", ""description"": "")""}]"
1374,"Tsubumon","https://static.wikia.nocookie.net/digimon/images/9/9e/Tsubumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210506050754","Fresh",NULL,"{None,Free}","""Deep Savers""","[]","[""Upamon""]","[]","[]","[{""name"": ""San no Awa"", ""description"": """"}]"
1375,"Tsukaimon","https://static.wikia.nocookie.net/digimon/images/b/b9/Tsukaimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20160923204943","Rookie",NULL,"Virus","[""Wind Guardians"", ""Nightmare Soldiers""]","[]","[""Devimon"", ""Devidramon"", ""Witchmon""]","[]","[]","[{""name"": ""Bad Message"", ""description"": ""): Makes the opponent cry with insults packed with negative energy.""}, {""name"": ""Fuwafuwa Atakku"", ""description"": "")""}]"
1376,"Tsumemon","https://static.wikia.nocookie.net/digimon/images/9/93/Tsumemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090402005850","In-Training",NULL,"{None,Free}","""Nightmare Soldiers""","[""Kuramon""]","[""Keramon"", ""Zanbamon"", ""DemiDevimon""]","[]","[]","[{""name"": ""Awa"", ""description"": "", lit. \""Bubbles\"")""}]"
1377,"Tsunomon","https://static.wikia.nocookie.net/digimon/images/5/50/Tsunomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128050114","In-Training",NULL,"{Data,None,Free}","""Nature Spirits""","[""Punimon""]","[""Gabumon"", ""Elecmon"", ""Bearmon"", ""Rapidmon""]","[]","[]","[{""name"": ""Awa"", ""description"": "", lit. \""Bubbles\"")""}, {""name"": ""San no Awa"", ""description"": "", lit. \""Acid Bubbles\"")""}]"
1378,"Tumblemon","https://static.wikia.nocookie.net/digimon/images/8/81/Tumblemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210611033329","In-Training",NULL,"{None,Free}","[]","[""Sandmon""]","[]","[]","[]","[]"
1379,"Turuiemon","https://static.wikia.nocookie.net/digimon/images/6/68/Turuiemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110325114652","Champion",NULL,"Data","[""Nature Spirits"", ""Unknown""]","[""Lopmon""]","[""Antylamon (Good)""]","[]","[]","[{""name"": ""Gantoretto"", ""description"": "", lit. \"" Pika Sparking\"")""}, {""name"": ""Ninjinken"", ""description"": "", lit. \""Ninja-speed Fist\"")""}]"
1380,"Tuskmon","https://static.wikia.nocookie.net/digimon/images/a/af/Tuskmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20141114022230","Champion",NULL,"Virus","[""Unknown"", ""Nature Spirits""]","[""Agumon""]","[""Megadramon"", ""MetalGreymon (Vaccine)"", ""Triceramon""]","[]","[]","[{""name"": ""Panzer Knuckle"", ""description"": ""): A super-dreadnought punch.""}]"
1381,"Tuwarmon","https://static.wikia.nocookie.net/digimon/images/b/b5/Tuwarmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110520015408","{Champion,""/ Xros Wars""}",NULL,"{Virus,None,Free}","[]","[""Damemon""]","[]","[]","[""DigiFuse Chart""]","[{""name"": ""Smokin' Boogie"", ""description"": ""): Shoots out rainbow-colored fumes and shells in all directions from the Punpun Armor, inflicting damage on the opponent while keeping itself hidden.""}, {""name"": ""Mantis Arm"", ""description"": ""): Throws the Mantis Arm at the opponent.""}, {""name"": ""Digi Ninpou: Inja Fukkatsu"", ""description"": "")""}, {""name"": ""Digi Ninpou: Kawarimi no Jutsu"", ""description"": """"}, {""name"": ""Ninpou: Fūjinha"", ""description"": """"}, {""name"": ""Digi Ninpou: Kumo Shibari"", ""description"": """"}, {""name"": ""Digi Ninpou: Furoshiki Dzutsumi"", ""description"": """"}, {""name"": ""Digi Ninpou: Kawashimi no Jutsu"", ""description"": """"}]"
1382,"Tylomon","https://static.wikia.nocookie.net/digimon/images/6/6e/Tylomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20140711031000","Armor",NULL,"{Free,Vaccine}","[""Deep Savers"", ""Dragon's Roar""]","[""Gatomon"", ""Digi-Egg of Reliability"", ""Swimmon""]","[""Whamon""]","[]","[]","[{""name"": ""Tilt Anchor"", ""description"": "")""}, {""name"": ""Eraser Below"", ""description"": "")""}]"
1383,"Tylomon_X","https://static.wikia.nocookie.net/digimon/images/2/2a/Tylomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926060809","Champion",NULL,"{Vaccine,Free}","""Deep Savers""","[]","[]","[]","[]","[]"
1384,"Tyrannomon","https://static.wikia.nocookie.net/digimon/images/f/ff/Tyrannomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060244","Champion",NULL,"{Data,Vaccine}","[""Nature Spirits"", ""Metal Empire"", ""Unknown"", ""Dragon's Roar"", ""Nightmare Soldiers""]","[""Chuumon"", ""Agumon""]","[""MetalTyrannomon"", ""MasterTyrannomon"", ""SkullGreymon"", ""MetalGreymon (Vaccine)"", ""Triceramon""]","[]","[]","[{""name"": ""Slash Nail"", ""description"": ""): Tears the opponent to ribbons with its powerful claws.""}]"
1385,"Tyrannomon_X","https://static.wikia.nocookie.net/digimon/images/4/4e/Tyrannomon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20181026024123","Champion",NULL,"Data","[]","[]","[]","[]","[]","[]"
1386,"TyrantKabuterimon","https://static.wikia.nocookie.net/digimon/images/1/1f/TyrantKabuterimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20091016040726","Mega",NULL,"Virus","[""Nature Spirits"", ""Jungle Troopers""]","[""Kabuterimon""]","[]","[]","[]","[]"
1387,"Ukkomon","https://static.wikia.nocookie.net/digimon/images/0/0e/Ukkomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20231027024621","Rookie",NULL,"{Free,Unidentified}","[]","[]","[""BigUkkomon""]","[]","[]","[]"
1388,"UlforceVeedramon","https://static.wikia.nocookie.net/digimon/images/d/d1/UlforceVeedramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150306032451","Mega",NULL,"{Vaccine,Data}","[""Wind Guardians"", ""Nature Spirits"", ""Virus Busters"", ""Dragon's Roar""]","[""AeroVeedramon""]","[""UlforceVeedramon Future Mode""]","[]","[]","[{""name"": ""Shining V Force"", ""description"": ""): Strafes with a beam from the \"" V \""-shaped armor on its chest.""}, {""name"": ""Ulforce Saber"", ""description"": ""): Attacks using the saber that extends from its right V-Bracelet.""}, {""name"": ""Tense-greatShield"", ""description"": ""): Releases holy aura from its left V-Bracelet which becomes a barrier.""}]"
1389,"UlforceVeedramon_Future_Mode","https://static.wikia.nocookie.net/digimon/images/6/6e/UlforceVeedramon_Future_Mode_dm.png/revision/latest/scale-to-width-down/268?cb=20180529204640","Ultra",NULL,"Vaccine","[""Wind Guardians"", ""Virus Busters""]","[""UlforceVeedramon""]","[]","[]","[]","[]"
1390,"UlforceVeedramon_X","https://static.wikia.nocookie.net/digimon/images/d/d8/UlforceVeedramon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190926061810","Mega",NULL,"Vaccine","[""Wind Guardians"", ""Virus Busters""]","[]","[]","[]","[]","[]"
1391,"UltimateBrachiomon","https://static.wikia.nocookie.net/digimon/images/b/b1/UltimateBrachiomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20150123021420","Mega",NULL,"Data","""Metal Empire""","[]","[]","[]","[]","[]"
1392,"UltimateChaosmon","https://static.wikia.nocookie.net/digimon/images/b/b9/UltimateChaosmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20201026175831","Mega",NULL,"None","[]","[""BanchoLeomon"", ""Darkdramon"", ""Varodurumon"", ""Kentaurosmon""]","[]","[]","[""DigiFuse Charts""]","[{""name"": ""Broken Destroy"", ""description"": ""): Attacks with the might to easily crush even larger Digimon.""}]"
1393,"Umon","https://static.wikia.nocookie.net/digimon/images/c/c9/Goddramon_St-516_%28DM%29.jpg/revision/latest/scale-to-width-down/267?cb=20110728025353","None",NULL,"None","[]","[]","[]","[]","[]","[]"
1394,"Unimon","https://static.wikia.nocookie.net/digimon/images/2/22/Unimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090726031233","Champion",NULL,"Vaccine","[""Wind Guardians"", ""Virus Busters"", ""Nature Spirits""]","[""Cutemon""]","[""Hippogriffomon""]","[]","[]","[{""name"": ""Holy Shot"", ""description"": ""): Spews a Qigong shot from its gigantic mouth.""}, {""name"": ""'corn Thrust"", ""description"": ""): Stabs the enemy with the horn on its head.""}, {""name"": ""Spread Neigh"", ""description"": ""): Confuses the enemy with a supersonic wave.""}]"
1395,"Category:Unreleased_Digimon_species",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
1396,"Category:Unseen_Digimon_species",NULL,NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
1397,"Upamon","https://static.wikia.nocookie.net/digimon/images/1/1b/Upamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128050524","In-Training",NULL,"{None,Free}","""Deep Savers""","[""Tsubumon""]","[""Armadillomon""]","[]","[]","[]"
1398,"Vademon","https://static.wikia.nocookie.net/digimon/images/0/06/Vademon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128171630","Ultimate",NULL,"Virus","[""Unknown"", ""Dark Area"", ""Metal Empire"", ""Jungle Troopers""]","[""Vegiemon""]","[""Ebemon""]","[]","[]","[{""name"": ""Akuma no Nage Kiss"", ""description"": "", lit. \""Demon's Blown Kiss\"")""}, {""name"": ""Abduction Kousen"", ""description"": "")""}, {""name"": ""Mutilate"", ""description"": "")""}]"
1399,"Vademon_X","https://static.wikia.nocookie.net/digimon/images/7/7b/Vademon_X_b.jpg/revision/latest/scale-to-width-down/268?cb=20190626185409","Ultimate",NULL,"Virus","""Unknown""","[]","[]","[]","[]","[{""name"": ""Akuma no Nage Kiss"", ""description"": "", lit. \""Demon's Blown Kiss\"")""}, {""name"": ""Abduction Kousen"", ""description"": "", lit. \""Abduction Ray\"")""}, {""name"": ""Tenshi no Low Kick"", ""description"": "")""}]"
1400,"Vajramon","https://static.wikia.nocookie.net/digimon/images/8/85/Vajramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20100115094625","Ultimate",NULL,"Vaccine","[""Nature Spirits"", ""Nightmare Soldiers""]","[]","[""Zanbamon""]","[]","[]","[{""name"": ""Rodha"", ""description"": ""): Uses its forefeet and upper body to strike the ground with its twin Deva Blades, generating fissures that extend up to 50 meters ahead of it and hurl out rocks as the shock waves erupt from underground, which inflicts damage on those nearby.""}, {""name"": ""Bǎo Jiàn"", ""description"": "", lit. \""Treasure Sword\""): Crosses the Deva Blades and fires an energy beam at the opponent.""}]"
1401,"Valkyrimon","https://static.wikia.nocookie.net/digimon/images/5/53/Valkyrimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120113034019","Mega",NULL,"{Vaccine,Data,Free}","[""Wind Guardians"", ""Virus Busters"", ""Nature Spirits""]","[""Silphymon""]","[]","[]","[]","[{""name"": ""FenrirSword"", ""description"": ""): Slashes with the Feral Sword to freeze the opponent, bringing their vital functions to a halt.""}, {""name"": ""Aurvandil no Ya"", ""description"": "")""}, {""name"": ""Sanction Storm"", ""description"": ""): Raises a tornado to chastise its foes.""}]"
1402,"Varodurumon","https://static.wikia.nocookie.net/digimon/images/5/5a/Varodurumon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120323210204","Mega",NULL,"Vaccine","""Wind Guardians""","[""Silphymon"", ""Sinduramon"", ""Crowmon""]","[""Chaosmon: Valdur Arm"", ""BanchoLeomon"", ""UltimateChaosmon"", ""BanchoLeomon"", ""Darkdramon"", ""Kentaurosmon""]","[]","[]","[]"
1403,"Veedramon","https://static.wikia.nocookie.net/digimon/images/3/3b/Veedramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402191100","Champion",NULL,"{Vaccine,Data}","[""Wind Guardians"", ""Nature Spirits"", ""Virus Busters"", ""Dragon's Roar""]","[""Veemon"", ""Botamon""]","[""AeroVeedramon""]","[""RedVeedramon""]","[]","[{""name"": ""V-Breath Arrow"", ""description"": ""): Spews a high-temperature heat ray out of its mouth.""}, {""name"": ""Cutter Shoot"", ""description"": ""): Uses its claws to create multiple flying blades of wind.""}]"
1404,"Veedramon_(Virus)","https://static.wikia.nocookie.net/digimon/images/f/fc/V-dramon_Bo-552_%28DM%29.jpg/revision/latest/scale-to-width-down/267?cb=20081119073304","Champion",NULL,"Virus","""Nightmare Soldiers""","[]","[]","[]","[]","[]"
1405,"Veemon","https://static.wikia.nocookie.net/digimon/images/1/1b/Veemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20130402185900","Rookie",NULL,"{Free,Vaccine,None}","[""Nature Spirits"", ""Metal Empire"", ""Virus Busters"", ""Unknown"", ""Dragon's Roar""]","[""DemiVeemon""]","[""ExVeemon"", ""Veedramon"", ""Magnamon X"", ""Digi-Egg Digivolution Chart""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""V-mon Punch"", ""description"": ""): Swings both of its arms in circles, striking the opponent.""}, {""name"": ""V-mon Head"", ""description"": ""): Knocks down the opponent with an intense headbutt.""}, {""name"": ""Bunbun Punch"", ""description"": "", lit. \""Buzzing Punch\"")""}, {""name"": ""V-mon Knockout"", ""description"": ""): Slides rapidly forward for a knockout punch.""}, {""name"": ""V-mon Head Drop"", ""description"": ""): Jumps up and uses Vee Headbutt to land like a meteor.""}, {""name"": ""V-Shot"", ""description"": ""): Fires a small energy blast at the enemy.""}, {""name"": ""Zutsuki Kougeki"", ""description"": "", lit. \""Headbutt Attack\"")""}]"
1406,"Vegiemon","https://static.wikia.nocookie.net/digimon/images/2/29/Vegiemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090205060546","Champion",NULL,"Virus","[""Nature Spirits"", ""Jungle Troopers"", ""Unknown"", ""Wind Guardians""]","[""Floramon""]","[""Blossomon"", ""Vademon""]","[""RedVegiemon""]","[]","[{""name"": ""Unchi Nage"", ""description"": "", lit. \""Poop Throw\"")""}, {""name"": ""Chou Akushū Funsha"", ""description"": "", lit. \""Super Stinky Spray\"")""}, {""name"": ""Amai Toiki"", ""description"": "", lit. \""Sweet Breath\"")""}, {""name"": ""Unchi"", ""description"": "", lit. \""Poop\"")""}]"
1407,"Velgemon","https://static.wikia.nocookie.net/digimon/images/5/5e/Velgemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20131011094502","Hybrid",NULL,"{Variable,Free}","[""Nightmare Soldiers"", ""None""]","[""B Spirit of Darkness""]","[]","[""Loweemon""]","[]","[{""name"": ""Zone Deleter"", ""description"": ""): Flaps its wings with all its power, blowing away the opponent and all of the space around them to another dimension.""}, {""name"": ""Master of Darkness"", ""description"": ""): Changes the opponent's nature to darkness and manipulates them to its heart's content.""}]"
1408,"Vemmon","https://static.wikia.nocookie.net/digimon/images/6/60/Vemmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20220909023208","Rookie",NULL,"{Unidentified,Free}","[]","[]","[""Snatchmon"", ""Destromon"", ""Juggernaut""]","[]","[]","[]"
1409,"VenomMyotismon","https://static.wikia.nocookie.net/digimon/images/3/3b/VenomMyotismon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111118043026","Mega",NULL,"Virus","[""Nightmare Soldiers"", ""Dark Area"", ""Metal Empire""]","[""Myotismon""]","[]","[""MaloMyotismon""]","[]","[{""name"": ""Venom Infuse"", ""description"": ""): Injects a destructive computer virus within the body of the enemy Digimon, destroying all of their configuration data and terminating their functions.""}]"
1410,"VenomMyotismon_Undead","https://static.wikia.nocookie.net/digimon/images/6/6d/VenomMyotismon_Undead_b.jpg/revision/latest/scale-to-width-down/267?cb=20170728211257",NULL,NULL,NULL,"[]","[]","[]","[]","[]","[]"
1411,"Venusmon","https://static.wikia.nocookie.net/digimon/images/1/18/Venusmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111209030211","Mega",NULL,"Vaccine","[]","[]","[]","[]","[]","[{""name"": ""Digimon New Century"", ""description"": "", Hotan heals Venusmon and its allies then increases their attack's powers.""}, {""name"": ""Digimon New Century"", ""description"": "", Venusmon throws Olive at the enemy.""}]"
1412,"Vermilimon","https://static.wikia.nocookie.net/digimon/images/4/4a/Vermilimon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210625030118","Ultimate",NULL,"{Data,Vaccine}","[""Nature Spirits"", ""Nightmare Soldiers"", ""Dragon's Roar""]","[""Monochromon""]","[]","[]","[]","[{""name"": ""Volcano Strike S"", ""description"": ""): Shoots a fireball more powerful than Monochromon 's at the enemy.""}, {""name"": ""Volcano Strike"", ""description"": ""): A powerful flame shot.""}, {""name"": ""Verm Blaze"", ""description"": "")""}, {""name"": ""Trick Void"", ""description"": ""): Removes enemy status changes.""}]"
1413,"Vespamon","https://static.wikia.nocookie.net/digimon/images/1/1f/Vespamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20240523025619","Ultimate",NULL,"Virus","[]","[""ForgeBeemon""]","[""TigerVespamon"", ""QueenBeemon""]","[]","[]","[]"
1414,"VictoryGreymon","https://static.wikia.nocookie.net/digimon/images/5/53/VictoryGreymon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090127180631","Mega",NULL,"Vaccine","""Dragon's Roar""","[""RizeGreymon""]","[]","[]","[]","[]"
1415,"Vikaralamon","https://static.wikia.nocookie.net/digimon/images/1/13/Vikaralamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110916112052","Ultimate",NULL,"Vaccine","[""Nature Spirits"", ""Nightmare Soldiers""]","[]","[]","[]","[]","[{""name"": ""Bǎo Lún"", ""description"": "", lit. \""Treasure Wheel\"")""}, {""name"": ""Súkara"", ""description"": "") : Bores through the opponent with a red Bao Ran.""}]"
1416,"Vikemon","https://static.wikia.nocookie.net/digimon/images/5/5c/Vikemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20120224023438","Mega",NULL,"{Free,Vaccine,Data,None}","[""Nature Spirits"", ""Deep Savers""]","[""Shakkoumon"", ""Zudomon""]","[""Omnimon Merciful Mode"", ""Omnimon"", ""Rosemon"", ""HerculesKabuterimon"", ""Hououmon"", ""Seraphimon"", ""Magnadramon""]","[]","[]","[{""name"": ""Viking Flail"", ""description"": ""): Uses the morning star on its back to unleash powerful hits.""}, {""name"": ""Berserk Howl"", ""description"": ""): Howls with all of its berserker rage.""}]"
1417,"Vilemon","https://static.wikia.nocookie.net/digimon/images/f/fb/Vilemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110930023221","Champion",NULL,"Virus","[""Unknown"", ""Nightmare Soldiers""]","[]","[""Apocalymon"", ""DemiDevimon"", ""LadyDevimon"", ""SkullSatamon"", ""Myotismon"", ""Puppetmon""]","[]","[""DigiFuse Chart""]","[{""name"": ""Nightmare Shock"", ""description"": ""): Subjects the opponent to a nightmare that it can't wake up from using a supersonic wave it emits from its mouth.""}, {""name"": ""Death Claw"", ""description"": ""): Slashes enemies with power of darkness.""}]"
1418,"Viximon","https://static.wikia.nocookie.net/digimon/images/b/b1/Viximon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090128044549","In-Training",NULL,"{None,Free}","[]","[""Relemon""]","[""Renamon""]","[]","[""Shoutmon X7F Superior Mode""]","[{""name"": ""Sesshou-seki"", ""description"": "")""}]"
1419,"Volcamon","https://static.wikia.nocookie.net/digimon/images/3/30/Volcamon_b.jpg/revision/latest/scale-to-width-down/268?cb=20090918035232","Ultimate",NULL,"Data","[""Metal Empire"", ""Nightmare Soldiers""]","[]","[""PileVolcamon""]","[]","[]","[{""name"": ""Big Bang Voice"", ""description"": ""): Stuns the enemy with a heavy bass mike performance.""}, {""name"": ""Big Bang Tackle"", ""description"": ""): A mighty tackle with the power to destroy even mountains.""}]"
1420,"Volcanicdramon","https://static.wikia.nocookie.net/digimon/images/2/20/Volcanicdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180322051124","Mega",NULL,"Virus","""Dragon's Roar""","[""Lavogaritamon""]","[]","[]","[]","[]"
1421,"Volcdramon","https://static.wikia.nocookie.net/digimon/images/9/97/Volcdramon_b.jpg/revision/latest/scale-to-width-down/268?cb=20110715030657","Ultimate",NULL,"Data","[""Nature Spirits"", ""Dragon's Roar""]","[]","[]","[]","[""DigiFuse Chart""]","[]"
1422,"Vorvomon","https://static.wikia.nocookie.net/digimon/images/8/8e/Vorvomon_b.jpg/revision/latest/scale-to-width-down/268?cb=20180123042223","Rookie",NULL,"Virus","""Dragon's Roar""","[""DemiMeramon""]","[""Lavorvomon""]","[]","[]","[]"
1423,"VR-Omega","https://static.wikia.nocookie.net/digimon/images/7/79/VR-Omega.png/revision/latest?cb=20211001044530","Mega",NULL,"Virus","[]","[]","[]","[]","[]","[]"
1424,"Vulcanusmon","https://static.wikia.nocookie.net/digimon/images/d/d9/Vulcanusmon_b.jpg/revision/latest/scale-to-width-down/268?cb=20111216070434","Mega",NULL,"Data","""Unknown""","[]","[]","[]","[]","[]"
1425,"Vulturemon","https://static.wikia.nocookie.net/digimon/images/9/99/Vulturemon_b.jpg/revision/latest/scale-to-width-down/268?cb=20210611033622","Ultimate",NULL,"Virus","[]","[]","[]","[]","[]","[{""name"": ""Desert Deathscythe"", ""description"": ""): Tears the enemy to pieces with the scythe attached to the \""CND-96\"".""}, {""name"": ""Wither Wing"", ""description"": ""): When cornered by masses of enemies, it turns the tables against them and shoots out hordes of condors made of sand.""}]"
